01282;240100867
01283;240100172
01284;240100685
01285;240100602
01286;240100354
01288;240100750
01289;240100628
01290;240100883
01291;240100826
01292;240100370
01293;240100701
01294;240100354
01295;240100594
01296;240100651
01297;240100610
01298;240100891
01299;240100677
01300;240100909
01301;240100628
01302;240100354
01303;240100784
01304;240100834
01305;240100685
01306;240100826
01307;240100909
01308;240100750
01309;240100636
01310;240100354
01311;240100578
01312;240100636
01313;240100750
01314;240100834
01316;240100743
01317;240100693
01318;240100735
01319;240100644
01320;240100818
01321;240100693
01322;240100602
01323;240100685
01325;240100883
01328;240100644
01329;240100743
01330;240100370
01331;240100784
01332;240100818
01333;240100875
01334;240100826
01335;240100644
01336;240100628
01337;240100685
01338;240100347
01339;240100602
01340;240100347
01341;240100354
01342;240100610
01343;240100826
01344;240100628
01345;240100883
01346;240100156
01347;240100602
01348;240100594
01349;240100883
01350;240100636
01351;240100594
01352;240100685
01353;240100602
01354;240100750
01355;240100826
01356;240100644
01357;240100891
01358;240100354
01359;240100875
01360;240100750
01361;240100883
01362;240100602
01363;240100784
01364;240100339
01365;240100826
01366;240100883
01367;240100339
01368;240100669
01369;240100693
01370;247104193
01371;240100875
01372;240100743
01373;240100909
01374;240100842
01375;240100156
01376;240100800
01378;240100883
01379;240100883
01380;240100339
01381;240100677
01382;240100875
01383;240100875
01384;240100396
01385;240100628
01386;240100883
01387;240100156
01388;240100339
01389;240100941
01390;240100883
01391;240100651
01392;240100701
01393;240100644
01396;240100883
01397;240100750
01398;240100735
01399;240100750
01400;240100412
01401;240100750
01402;240100685
01403;240100412
01404;240100701
01405;240100628
01406;240100339
01407;247400823
01408;240100636
01410;240100701
01411;240100883
01412;240100644
01413;240100891
01414;240100370
01415;240100370
01416;240100396
01417;240100578
01418;240100800
01419;240100750
01420;240100594
01421;240100396
01422;240100842
01423;240100602
01424;240100800
01425;240100842
01426;240100636
01427;240100602
01428;240100941
01429;240100628
01430;240100834
01431;240100883
01432;240100651
01433;240100339
01434;240100677
01435;240100750
01437;240100339
01439;240100818
01441;240100867
01442;240100370
01443;240100875
01444;240100883
01445;240100651
01447;240100693
01448;240100891
01449;240100677
01450;240100883
01451;240100628
01452;240100743
01453;240100370
01454;240100354
01456;240100354
01457;240100669
02001;240200683
02002;240200428
02003;240200477
02004;240200469
02005;240200576
02006;240200485
02007;240200592
02008;240200501
02009;240200279
02010;240200501
02011;240200436
02012;240200519
02013;240200576
02014;240200683
02015;240200568
02016;240200428
02017;240200428
02018;240200659
02019;240200527
02020;240200600
02021;240200634
02022;240200519
02023;240200568
02024;240200410
02025;240200527
02026;240200550
02027;240200469
02028;240200410
02029;240200493
02030;240200493
02031;240200600
02032;240200527
02033;240200592
02034;240200436
02035;240200485
02036;240200501
02037;240200410
02038;240200634
02039;240200469
02040;240200444
02041;240200683
02042;240200618
02043;240200477
02044;240200444
02046;240200469
02047;240200469
02048;240200469
02049;240200642
02050;240200444
02051;240200550
02052;240200659
02053;240200550
02054;240200501
02055;240200600
02056;240200683
02057;240200493
02058;240200592
02059;240200428
02060;240200493
02061;240200493
02062;240200618
02063;240200493
02064;240200477
02065;240200493
02066;240200279
02067;240200444
02068;240200444
02069;240200634
02070;240200485
02071;240200436
02072;240200592
02073;240200576
02074;240200428
02075;240200279
02076;240200576
02077;240200477
02079;240200600
02080;240200410
02081;240200683
02082;240200519
02083;240200626
02084;240200584
02085;240200618
02086;240200642
02087;240200436
02088;240200410
02089;240200477
02090;240200519
02091;240200501
02094;240200618
02095;240200493
02096;240200469
02097;240200576
02098;240200618
02099;240200568
02100;240200493
02101;240200469
02102;240200592
02103;240200444
02104;240200576
02105;240200618
02106;240200592
02108;240200659
02109;240200444
02110;240200501
02111;240200659
02112;240200493
02114;240200618
02115;240200592
02116;240200444
02117;240200527
02118;240200501
02119;240200618
02120;240200501
02121;240200519
02122;240200428
02123;240200279
02124;240200279
02125;240200568
02126;240200634
02127;240200626
02128;240200410
02129;240200501
02130;240200600
02131;240200501
02132;240200410
02133;240200576
02134;240200600
02135;240200444
02136;240200444
02137;240200568
02138;240200519
02139;240200683
02141;240200444
02142;240200261
02143;240200493
02144;240200493
02145;240200683
02146;240200550
02147;240200550
02148;240200501
02149;240200279
02150;240200410
02151;240200410
02152;240200501
02153;240200410
02154;240200519
02155;240200659
02156;240200469
02157;240200410
02158;240200410
02159;240200642
02160;240200634
02161;240200550
02162;240200584
02163;240200584
02164;240200626
02165;240200428
02166;240200550
02167;240200501
02168;240200618
02169;240200469
02170;240200279
02171;240200576
02172;240200519
02173;240200683
02174;240200501
02175;240200477
02176;240200501
02178;240200592
02179;240200501
02180;240200469
02181;240200634
02182;240200444
02183;240200659
02184;240200279
02185;240200568
02186;240200584
02187;240200618
02188;240200485
02189;240200576
02190;240200501
02191;240200410
02192;240200568
02193;240200626
02194;240200469
02195;240200501
02196;240200410
02197;240200444
02198;240200501
02199;240200527
02201;240200436
02203;240200618
02204;240200600
02205;240200410
02206;240200444
02207;240200683
02208;240200576
02209;240200550
02210;240200501
02211;240200576
02212;240200683
02213;240200550
02214;240200261
02215;240200592
02216;240200691
02217;240200642
02218;240200576
02219;240200642
02220;240200626
02221;240200584
02223;240200550
02225;240200568
02226;240200477
02227;240200626
02228;240200550
02229;240200576
02230;240200501
02231;240200469
02232;240200691
02233;240200519
02234;240200592
02235;240200592
02236;240200642
02237;240200469
02238;240200410
02239;240200550
02240;240200493
02241;240200568
02242;240200584
02243;240200477
02244;240200485
02245;240200477
02246;240200527
02248;240200469
02249;240200519
02250;240200592
02251;240200634
02252;240200592
02253;240200477
02254;240200436
02255;240200501
02256;240200634
02257;240200527
02258;240200568
02259;240200691
02260;240200428
02261;240200469
02262;240200428
02263;240200501
02264;240200634
02265;240200634
02266;240200634
02267;240200436
02268;240200584
02269;240200444
02270;240200493
02271;240200626
02272;240200519
02273;240200527
02274;240200576
02275;240200600
02276;240200444
02277;240200436
02278;240200600
02279;240200618
02280;240200618
02281;240200584
02282;240200410
02283;240200469
02284;240200444
02286;240200444
02287;240200279
02288;240200261
02289;240200584
02290;240200618
02291;240200493
02292;240200618
02293;240200493
02294;240200410
02295;240200444
02296;240200493
02297;240200618
02298;240200451
02299;240200576
02301;240200659
02302;240200691
02303;240200261
02304;240200428
02305;240200626
02306;240200279
02307;240200568
02308;240200444
02309;240200410
02310;240200261
02311;240200501
02312;240200444
02313;240200485
02315;240200527
02316;240200691
02317;240200493
02318;240200642
02319;240200261
02320;240200527
02321;240200444
02322;240200261
02323;240200493
02324;240200444
02325;240200550
02326;240200436
02327;240200493
02328;240200618
02329;240200428
02330;240200493
02331;240200444
02332;240200626
02334;240200493
02335;240200428
02336;240200683
02337;240200444
02338;240200469
02339;240200568
02340;240200261
02341;240200444
02342;240200444
02343;240200493
02344;240200576
02345;240200279
02346;240200576
02347;240200618
02348;240200501
02349;240200592
02350;240200576
02351;240200626
02352;240200493
02353;240200469
02354;240200634
02355;240200493
02356;240200568
02357;240200444
02358;240200451
02359;240200261
02360;240200576
02361;240200485
02362;240200683
02363;240200642
02364;240200576
02366;240200451
02367;240200527
02369;240200444
02370;240200493
02371;240200261
02372;240200519
02373;240200444
02374;240200493
02375;240200568
02376;240200485
02377;240200444
02378;240200600
02379;240200444
02381;240200600
02383;240200261
02384;240200444
02385;240200444
02386;240200485
02387;240200279
02388;240200600
02389;240200550
02390;240200493
02391;240200600
02392;240200493
02393;240200501
02395;240200642
02396;240200592
02398;240200477
02399;240200576
02400;240200501
02401;240200444
02402;240200493
02403;240200444
02404;240200444
02405;240200600
02406;240200642
02407;240200410
02408;240200410
02409;240200576
02410;240200691
02411;240200568
02412;240200519
02413;240200410
02414;240200485
02415;240200436
02416;240200444
02417;240200493
02418;240200444
02419;240200444
02420;240200261
02421;240200501
02422;240200485
02423;240200642
02424;240200477
02425;240200600
02426;240200493
02427;240200501
02428;240200568
02429;240200410
02430;240200576
02431;240200683
02432;240200501
02433;240200634
02434;240200659
02435;240200600
02438;240200691
02439;240200501
02440;240200576
02441;240200691
02442;240200626
02443;240200584
02444;240200444
02445;240200444
02446;240200279
02447;240200519
02448;240200576
02449;240200568
02450;240200485
02451;240200493
02452;240200493
02453;240200576
02454;240200576
02455;240200485
02457;240200576
02458;240200550
02459;240200261
02460;240200469
02461;240200683
02462;240200626
02463;240200444
02464;240200501
02465;240200584
02466;240200568
02467;240200568
02468;240200469
02469;240200485
02470;240200600
02471;240200410
02472;240200576
02473;240200428
02474;240200683
02475;240200576
02476;240200451
02477;240200477
02478;240200659
02479;240200501
02480;240200469
02481;240200261
02482;240200576
02483;240200279
02485;240200477
02486;240200576
02487;240200501
02488;240200451
02489;240200410
02490;240200501
02491;240200444
02492;240200428
02493;240200469
02494;240200485
02495;240200600
02496;240200568
02497;240200410
02498;240200576
02499;240200659
02500;240200493
02501;240200410
02502;240200634
02503;240200402
02504;240200527
02505;240200584
02506;240200691
02507;240200519
02508;240200410
02509;240200568
02510;240200550
02511;240200493
02512;240200568
02513;240200469
02514;240200436
02515;240200550
02516;240200469
02517;240200469
02518;240200550
02519;240200634
02520;240200501
02521;240200584
02522;240200600
02523;240200501
02524;240200618
02525;240200261
02526;240200634
02527;240200436
02528;240200436
02529;240200469
02530;240200592
02531;240200592
02532;240200279
02533;240200519
02534;240200576
02535;240200444
02536;240200519
02537;240200501
02538;240200626
02539;240200493
02540;240200618
02541;240200576
02542;240200683
02543;240200568
02544;240200600
02545;240200469
02546;240200683
02547;240200444
02548;240200444
02549;240200261
02550;240200592
02551;240200501
02552;240200402
02553;240200576
02554;240200618
02555;240200584
02556;240200634
02557;240200568
02558;240200444
02559;240200469
02560;240200469
02561;240200410
02562;240200436
02563;240200485
02564;240200477
02565;240200592
02566;240200683
02567;240200600
02568;240200691
02569;240200451
02570;240200527
02571;240200261
02572;240200576
02573;240200410
02574;240200600
02575;240200402
02576;240200477
02577;240200501
02578;240200592
02579;240200519
02580;240200519
02581;240200501
02582;240200592
02583;240200592
02584;240200444
02585;240200519
02586;240200634
02587;240200410
02588;240200592
02589;240200501
02590;240200550
02591;240200469
02592;240200279
02593;240200477
02594;240200568
02596;240200584
02597;240200501
02598;240200436
02600;240200469
02601;240200576
02602;240200659
02604;248000341
02605;240200279
02606;240200519
02607;240200477
02608;240200444
02609;240200592
02610;240200477
02612;240200501
02613;240200576
02614;240200493
02615;240200493
02616;240200642
02617;240200469
02618;240200493
02619;240200659
02620;240200501
02621;240200410
02622;240200568
02623;240200444
02624;240200485
02625;240200485
02626;240200576
02627;240200576
02628;240200691
02629;240200444
02632;240200642
02633;240200501
02634;240200634
02635;240200493
02636;240200279
02637;240200261
02638;240200469
02639;240200279
02640;240200279
02641;240200634
02642;240200634
02643;240200436
02644;240200691
02646;240200501
02647;240200451
02648;240200279
02649;240200618
02650;240200444
02651;240200428
02652;240200444
02653;240200584
02654;240200485
02655;240200626
02656;240200576
02657;240200444
02658;240200493
02659;240200261
02660;240200634
02661;240200659
02663;240200519
02664;240200550
02665;240200519
02666;240200634
02667;240200436
02668;240200444
02669;240200550
02670;240200444
02671;240200642
02672;240200436
02673;240200436
02674;240200600
02675;240200592
02676;240200576
02677;240200550
02678;240200634
02679;240200568
02680;240200428
02681;240200444
02682;240200501
02683;240200451
02684;240200600
02685;240200428
02686;240200642
02687;240200436
02688;240200444
02689;240200469
02690;240200576
02691;240200261
02693;240200519
02694;240200527
02695;240200501
02696;240200592
02697;240200410
02698;240200501
02699;240200626
02701;240200584
02702;240200493
02703;240200493
02704;240200642
02705;240200576
02706;240200477
02707;240200642
02708;240200493
02709;240200493
02710;240200527
02711;240200477
02712;240200626
02713;240200626
02714;240200477
02715;240200501
02716;240200428
02717;240200279
02718;240200568
02719;240200683
02720;240200576
02721;240200279
02722;240200477
02723;240200634
02724;240200568
02725;240200444
02726;240200527
02727;240200469
02728;240200444
02729;240200691
02730;240200501
02731;240200444
02732;240200279
02733;240200659
02734;240200691
02735;240200501
02736;240200436
02737;240200469
02738;240200683
02739;240200501
02740;240200444
02741;240200402
02742;240200469
02743;240200634
02744;240200568
02745;240200469
02746;240200428
02747;240200493
02748;240200550
02749;240200568
02750;240200642
02751;240200592
02752;240200527
02753;240200485
02754;240200683
02755;240200659
02756;240200279
02757;240200485
02758;240200501
02759;240200444
02760;240200451
02761;240200576
02762;240200436
02763;240200501
02764;240200592
02765;240200410
02766;240200501
02767;240200477
02768;240200659
02769;240200451
02770;240200477
02771;240200501
02772;240200493
02773;240200501
02774;240200493
02775;240200279
02776;240200493
02777;240200584
02778;240200592
02779;240200451
02780;240200477
02781;240200618
02782;240200493
02783;240200485
02784;240200485
02785;240200493
02786;240200642
02787;240200469
02788;240200428
02789;240200444
02790;240200469
02791;240200410
02792;240200584
02793;240200436
02794;240200626
02795;240200436
02796;240200568
02797;240200501
02798;240200584
02799;240200519
02800;240200550
02801;240200634
02802;240200634
02803;240200576
02804;240200519
02805;240200477
02806;240200618
02807;240200683
02808;240200493
02809;240200626
02810;240200691
02811;240200501
02812;240200691
02813;240200279
02814;240200485
02815;240200527
02816;240200626
02817;240200501
02818;240200584
02819;240200634
02820;240200683
02821;240200410
02822;240200691
02823;240200444
02824;240200410
02826;240200444
02827;240200469
02828;240200477
02829;240200501
02830;240200451
02831;240200600
02832;240200444
02833;240200600
02834;240200659
03001;240300426
03002;240300731
03003;240300558
03004;240300491
03005;240300657
03006;240300418
03007;240300624
03008;240300418
03009;240300616
03010;240300566
03011;240300616
03012;240300731
03013;240300616
03014;240300673
03015;240300616
03016;240300699
03017;240300491
03018;240300699
03019;240300640
03020;240300590
03021;240300533
03022;240300681
03023;240300426
03024;240300491
03025;240300616
03026;240300616
03027;240300590
03028;240300491
03029;240300426
03030;240300533
03031;240300582
03032;240300590
03033;240300426
03034;240300707
03035;240300673
03036;240300731
03037;240300558
03038;240300699
03039;240300616
03040;240300616
03041;240300558
03042;240300491
03043;240300533
03044;240300426
03045;240300426
03046;240300731
03047;240300582
03048;240300558
03049;240300699
03050;240300418
03051;240300657
03052;240300582
03053;240300699
03054;240300616
03055;240300657
03056;240300418
03057;240300756
03058;240300590
03059;240300699
03060;240300426
03061;240300533
03062;240300699
03063;247104078
03064;240300723
03065;240300715
03066;240300418
03067;240300640
03068;240300418
03069;240300715
03070;240300590
03071;240300640
03072;240300657
03073;240300616
03074;240300756
03075;240300681
03076;240300616
03077;240300681
03078;240300681
03079;240300707
03080;240300426
03081;240300582
03082;240300582
03083;240300699
03084;240300590
03085;240300616
03086;247104078
03087;240300558
03088;240300657
03089;240300681
03090;240300723
03091;240300707
03092;240300715
03093;240300426
03094;240300426
03095;240300426
03096;240300699
03097;240300582
03098;240300608
03099;240300715
03100;240300640
03101;240300608
03102;240300640
03103;240300673
03104;240300590
03105;240300491
03106;240300582
03107;240300681
03108;240300681
03109;240300533
03110;240300426
03111;240300566
03112;240300699
03113;240300418
03114;240300699
03115;240300699
03116;240300699
03117;240300731
03118;240300533
03119;240300756
03120;240300756
03121;240300616
03122;240300715
03123;240300566
03124;240300616
03125;240300418
03126;240300426
03127;240300558
03128;240300657
03129;240300582
03130;240300558
03131;240300491
03132;240300640
03133;240300533
03134;240300699
03135;240300681
03136;240300608
03137;240300707
03138;240300491
03139;240300418
03140;240300608
03141;240300418
03142;240300673
03143;240300558
03144;240300640
03145;240300608
03146;240300723
03147;240300673
03148;240300699
03149;240300699
03150;240300731
03151;240300590
03152;240300681
03153;240300566
03154;240300673
03155;240300723
03156;240300756
03157;240300426
03158;240300566
03159;240300582
03160;240300699
03161;240300624
03162;240300616
03163;240300426
03164;240300533
03165;240300418
03166;240300533
03167;240300624
03168;240300558
03169;240300715
03170;240300715
03171;240300640
03172;240300657
03173;247104078
03174;240300418
03175;240300681
03176;240300699
03177;240300640
03178;240300673
03179;240300707
03180;240300616
03181;240300673
03182;240300533
03183;240300715
03184;240300616
03185;240300608
03186;240300590
03187;240300707
03188;240300699
03189;240300590
03190;240300616
03191;240300590
03192;240300681
03193;240300566
03194;240300681
03195;240300582
03196;240300673
03197;240300616
03198;240300723
03200;240300616
03201;240300418
03202;240300715
03203;240300756
03204;240300699
03205;240300491
03206;240300624
03207;240300640
03208;240300673
03209;240300533
03210;240300723
03211;240300608
03212;240300608
03213;240300566
03214;240300715
03215;240300707
03216;240300624
03217;240300582
03218;240300731
03219;240300590
03220;240300533
03221;240300558
03222;240300558
03223;240300491
03224;240300418
03225;240300657
03226;240300673
03227;240300699
03228;240300657
03229;240300616
03230;240300491
03231;240300624
03232;240300707
03233;240300624
03234;240300707
03235;240300707
03236;240300426
03237;240300533
03238;240300715
03239;240300673
03240;240300640
03241;240300723
03242;240300699
03243;240300590
03244;240300624
03245;240300756
03246;240300657
03247;240300731
03248;240300418
03249;240300657
03250;240300491
03251;240300731
03252;240300533
03253;240300640
03254;240300699
03255;240300533
03256;240300590
03257;240300491
03258;240300426
03259;240300657
03260;240300715
03261;240300624
03262;240300608
03263;240300640
03264;240300426
03265;240300640
03266;240300707
03267;240300699
03268;240300533
03269;240300590
03270;240300590
03271;240300426
03272;240300491
03273;240300426
03274;240300673
03275;240300616
03276;240300681
03277;240300681
03278;240300699
03279;240300608
03280;240300624
03281;240300699
03282;240300558
03283;240300756
03284;240300640
03285;240300590
03286;240300616
03287;240300715
03288;240300657
03289;240300707
03290;240300616
03291;240300707
03292;240300715
03293;240300558
03294;240300699
03295;240300681
03296;240300558
03297;240300566
03298;240300707
03299;240300673
03300;240300640
03301;240300566
03302;240300681
03303;240300590
03304;240300426
03305;240300582
03306;240300426
03307;240300699
03308;240300590
03309;240300723
03310;240300426
03311;240300681
03312;240300731
03313;240300558
03314;240300624
03315;240300590
03316;240300616
03317;240300657
03318;240300558
03319;240300590
03320;240300731
03321;240300616
04004;240400457
04005;240400382
04006;240400515
04007;240400382
04008;240400523
04009;240400507
04012;240400366
04013;240400531
04016;240400283
04017;240400135
04018;240400499
04019;240400374
04020;240400135
04021;240400408
04022;240400382
04023;200017762
04024;240400507
04025;240400515
04026;240500421
04027;240400481
04028;200001071
04030;240400382
04031;200001071
04032;240400523
04033;240400275
04034;240400432
04035;240400457
04036;240400507
04037;200017762
04039;240400382
04040;240400408
04041;240400390
04042;200018190
04043;200018190
04045;248400202
04046;240400408
04049;240400291
04050;200017762
04051;240400481
04053;240400531
04054;200001071
04055;240400382
04057;200017762
04058;200017762
04059;240400382
04061;240400515
04062;240400374
04063;240400473
04065;240400440
04067;240400481
04068;240400366
04069;240400010
04070;240400465
04072;240400507
04073;240400374
04074;240400465
04075;240400283
04076;200018190
04077;240400390
04079;240400291
04081;240400457
04084;200001071
04085;200017762
04086;240400374
04087;240400440
04088;240400440
04090;240400523
04091;240400291
04092;240400382
04093;200017762
04094;240400457
04095;240400499
04096;240400374
04097;240400507
04099;240400382
04100;240400374
04101;240400440
04102;240400374
04104;240400440
04106;240400440
04107;200001071
04108;240400291
04109;240400291
04110;240400408
04111;240400366
04112;240400457
04113;240400465
04115;240400523
04118;200017762
04120;240400374
04121;240400465
04122;240400408
04123;240400283
04124;240400457
04126;240400135
04127;240400531
04128;240400457
04129;240400366
04130;240400440
04132;240400499
04133;240400382
04134;200017762
04136;240400382
04137;200017762
04138;240400440
04139;240400481
04140;240400481
04141;240400440
04143;240400432
04145;240400291
04148;240400010
04149;240400291
04150;240500421
04151;240400440
04152;240400473
04154;240400374
04155;240400507
04156;240400390
04157;240400457
04159;240400499
04160;240400366
04161;240400374
04162;240400499
04163;240400499
04164;240400440
04167;240400465
04169;240400499
04170;200018190
04171;240400382
04173;240400382
04174;240400523
04177;240400408
04178;240400440
04179;240400283
04180;240400382
04181;200001071
04182;200001071
04183;240400382
04186;240400457
04187;240400382
04188;240400432
04189;240400457
04190;240400366
04191;240400135
04192;240400366
04193;240400374
04194;200018190
04195;240400374
04197;240400473
04198;240400275
04199;240400481
04200;240400531
04201;240400499
04202;200018190
04203;240400135
04204;240400382
04205;240400135
04206;240400440
04207;200017762
04208;240400499
04209;240400283
04210;240400010
04211;240400531
04214;240400382
04217;240400408
04218;240400515
04219;240400515
04220;240400374
04222;200017762
04224;240400523
04226;240400374
04227;240400499
04228;200017762
04229;240400481
04230;240400457
04231;240400283
04233;240400283
04234;240500421
04235;240400135
04236;240400523
04237;240400135
04240;240400515
04241;240400366
04242;240400432
04244;240400291
04245;240400432
05001;240500223
05002;240500405
05003;240500223
05005;240500322
05006;240500462
05007;240500223
05008;240500181
05009;240500348
05010;240500181
05011;240500470
05012;240500363
05013;240500314
05014;240500322
05016;240500397
05017;240500470
05018;240500470
05019;240500181
05020;240500215
05021;240500397
05022;240500421
05023;240500439
05024;240500447
05025;240500215
05026;240500223
05027;240500439
05028;240500199
05029;240500215
05031;240500462
05032;240500330
05033;240500413
05034;240500322
05035;240500199
05036;240500363
05037;240500314
05038;240500223
05039;240500348
05040;240500470
05042;240500405
05043;240500215
05044;240500363
05045;240500363
05046;240500363
05047;240500322
05048;240500397
05049;240500314
05050;240500421
05051;240500413
05052;240500488
05053;240500389
05054;240500215
05055;240500181
05057;240500314
05058;240500462
05059;240500314
05060;240500199
05062;240500348
05063;240500439
05064;240500348
05065;240500488
05066;240500181
05068;240500314
05069;240500413
05070;240500389
05071;240500314
05072;240500215
05073;240500389
05074;240500314
05075;240500199
05076;240500397
05077;240500223
05078;240500389
05079;240500439
05080;240500181
05081;240500397
05082;240500488
05084;240500470
05085;240500439
05086;240500413
05087;240500199
05088;240500447
05089;240500397
05090;240500215
05091;240500413
05092;240500314
05093;240500439
05094;240500413
05095;240500215
05096;240500330
05097;240500413
05098;240500363
05099;240500199
05100;240500314
05101;240500462
05102;240500397
05103;240500389
05106;240500454
05107;240500439
05108;240500454
05110;240500462
05111;240500454
05112;240500199
05113;240500470
05114;240500454
05115;240500421
05116;240500488
05117;240500413
05118;240500322
05119;240500488
05120;240500223
05121;240500421
05122;240500462
05123;240500199
05124;240500470
05126;240500413
05127;240500421
05128;240500363
05129;240500413
05130;240500454
05131;240500199
05132;240500215
05133;240500439
05134;240500488
05135;240500413
05136;240500488
05138;240500405
05139;240500405
05140;240500470
05141;240500215
05142;240500348
05143;240500397
05144;240500348
05145;240500330
05146;240500181
05147;240500215
05148;240500215
05149;240500330
05150;240500447
05151;240500462
05152;240500348
05153;240500215
05154;240500181
05155;240500322
05156;240500363
05157;240500223
05158;240500199
05159;240500413
05160;240500322
05161;240500439
05162;240500314
05163;240500454
05164;240500454
05165;240500397
05166;240500397
05167;240500397
05168;240500314
05169;240500413
05170;240500314
05171;240500421
05172;240500413
05173;240500389
05174;240500439
05175;240500462
05176;240500470
05177;240500488
05178;240500389
05179;240500199
05180;240500462
05181;240500439
05182;240500348
05183;240500439
05184;240500314
06001;240600528
06002;240600528
06003;240600528
06004;240600585
06005;240600569
06006;240600577
06007;240600460
06008;240600569
06009;240600510
06010;240600585
06011;240600577
06012;240600551
06013;200006757
06014;240600593
06015;240600593
06016;240600494
06018;240600585
06019;240600593
06020;200006757
06021;240600502
06024;240600528
06025;240600486
06026;200018109
06027;240600577
06028;240600528
06031;240600593
06032;240600577
06033;240600577
06034;240600577
06035;240600551
06036;240600551
06037;240600585
06038;240600585
06039;240600593
06040;240600494
06042;240600510
06043;240600577
06044;240600585
06045;240600528
06046;240600577
06048;240600593
06049;240600585
06051;240600569
06052;240600502
06053;240600494
06054;240600593
06055;240600577
06056;240600494
06057;240600593
06058;240600528
06059;240600577
06060;240600577
06063;240600528
06064;240600486
06065;240600577
06066;240600502
06067;240600551
06068;240600585
06069;240600460
06071;240600494
06072;240600510
06073;240600536
06074;240600577
06075;240600577
06076;240600569
06077;240600593
06078;240600569
06080;240600510
06081;240600528
06082;240600569
06083;240600551
06084;240600460
06086;240600551
06087;240600528
06088;240600577
06089;240600585
06090;240600460
06091;240600551
06092;240600593
06093;240600569
06094;240600494
06095;200018109
06096;240600569
06097;240600502
06098;240600569
06099;240600569
06100;240600502
06101;240600569
06102;240600510
06103;200006757
06104;240600551
06105;240600585
06106;240600502
06107;240600502
06108;240600460
06109;240600577
06110;240600510
06111;240600510
06112;240600585
06113;240600551
06114;240600577
06115;240600569
06116;240600528
06117;240600577
06118;200018109
06119;240600536
06120;240600536
06121;240600577
06122;240600577
06123;240600577
06124;240600569
06125;240600494
06126;240600577
06127;200006757
06128;240600585
06129;240600510
06130;200018109
